Accuracy	Precision	Recall
0.9160682619831867	0.7689069895127403	0.7619334193184774
0.9174855469013995	0.7726711597183361	0.7685468594886105
0.9150353540501046	0.7614749593847912	0.7752047122338476
0.9163047570558625	0.7706662247549396	0.7750399987573202
0.9141199416326433	0.7626373028706788	0.7656553057387252
0.9152417518826491	0.7650978769194366	0.7753043410287144
0.915773101005129	0.7706019916944241	0.7621474990833781
0.9150351461958625	0.763208594060098	0.7638157894736841
0.9144143406081373	0.7663515848368994	0.7675564905719183
0.9170728428606447	0.7704245661627123	0.7670196504191514
0.9161274696542485	0.765896455557312	0.7798736255146178
0.9151529859679786	0.7642529855431193	0.7712430049625172
0.9156845461440432	0.770969579379809	0.769863719444315
0.9179883265137139	0.7752400162109362	0.7738636363636363
0.9204100530014484	0.7788128401568735	0.7831603386324623
0.9161273431385313	0.7635745634035631	0.7735801771245525
0.9179295418642873	0.7687248025248279	0.774269154188146
0.9152713056363586	0.7721042989192566	0.7669333333333335
0.9176042967525847	0.7757926907800955	0.7757234726688103
0.9169842354396636	0.7745691344459507	0.7648208469055374
0.9149759312168012	0.771231899027109	0.7690590111642742
0.916748119723519	0.775710813533391	0.7721717948717948
0.9163047177930744	0.7658405390013666	0.7719918971854793
0.9155075493648537	0.7643908203991467	0.7659414831353507
0.9145031705431507	0.7669476957721609	0.7632439562975668
0.9144437780752682	0.7585702781277236	0.771420407287167
0.9162161191586943	0.7674875218496908	0.7705253281301645
0.9164530693365917	0.7661183365194916	0.7789718790123977
0.9164520735991124	0.7677372846512898	0.76460464228241
0.9175746238658601	0.7726410113562425	0.7722675367047309
0.9178701348988996	0.7758371908004411	0.771737408932531
0.9159793056844373	0.7659748011280134	0.7791555057585076
0.9147984139467882	0.7676494568943352	0.76566939055058
0.9177231847911637	0.7745554789632548	0.7774048101397331
0.9173685211739745	0.7735220943210271	0.7703829347739732
0.9170727121126244	0.7727982715691694	0.7688553118905792
0.9166005444456579	0.7695427226491219	0.770712201965025
0.9167176283202361	0.7634369945654259	0.7741900553691734
0.9161864055949795	0.7686257912710347	0.7676082817196709
0.9165704877408387	0.7674743577552212	0.774024672402947
0.9171913937188917	0.7699703854396492	0.767638007622838
0.91311532573758	0.7586023057302675	0.7703819896815884
0.9180474194180137	0.7772608007185691	0.776042427160839
0.9157434558898331	0.7684177707735989	0.7751663378742926
0.9176928256660217	0.7771059080177508	0.7662470575107205
0.917220814967776	0.7675385486758751	0.7763961256741165
0.9173089717450988	0.7688039080386649	0.7813614262560777
0.9170430304238433	0.771632351312454	0.7776505116617319
0.9132630740761861	0.7627270885085842	0.763526499557038
0.9149172874466469	0.7659015259820735	0.7705862733857939
0.9156846013674815	0.766331614402268	0.7655737704918033
0.919908174761457	0.7738901496635897	0.7845446714581821
0.9178997337241878	0.7739709040309539	0.7791573297201522
0.91435566063286	0.7604645245876815	0.7742301458670988
0.9146804666953019	0.7629228124778773	0.7608270831526923
0.9174561313556913	0.7765746611572943	0.7736989878866392
0.915596738136298	0.7657000952015772	0.7653465772968316
